,online_order,book_table,rate,votes,rest_type,cost,type,city
4092,Yes,No,4,182,Quick Bites,400,Delivery,Bellandur
4093,Yes,No,4,129,Dessert Parlor,350,Delivery,Bellandur
4094,No,No,4,246,Casual Dining,1200,Delivery,Bellandur
4095,Yes,No,4,34,Delivery,450,Delivery,Bellandur
4096,Yes,No,5,0,Casual Dining,700,Delivery,Bellandur
4097,Yes,No,5,0,Dessert Parlor,150,Delivery,Bellandur
4098,Yes,No,3,44,Quick Bites,600,Delivery,Bellandur
4099,Yes,No,4,376,Delivery,600,Delivery,Bellandur
4100,Yes,No,4,27,Quick Bites,300,Delivery,Bellandur
4101,Yes,No,3,25,Quick Bites,150,Delivery,Bellandur
4102,Yes,Yes,4,392,Bar,1500,Delivery,Bellandur
4103,Yes,No,4,11,Casual Dining,600,Delivery,Bellandur
4104,Yes,No,3,40,Quick Bites,350,Delivery,Bellandur
4105,Yes,No,4,33,Cafe,200,Delivery,Bellandur
4106,Yes,No,3,32,Casual Dining,550,Delivery,Bellandur
4107,Yes,No,5,0,Quick Bites,200,Delivery,Bellandur
4108,Yes,Yes,4,340,Casual Dining,1700,Delivery,Bellandur
4109,Yes,No,3,9,Quick Bites,450,Delivery,Bellandur
4110,Yes,No,3,27,Cafe,900,Delivery,Bellandur
4111,Yes,No,3,8,Quick Bites,500,Delivery,Bellandur
4112,Yes,No,4,18,Quick Bites,400,Delivery,Bellandur
4113,Yes,No,4,54,Quick Bites,400,Delivery,Bellandur
4114,Yes,No,4,26,Quick Bites,250,Delivery,Bellandur
4115,Yes,No,3,127,Quick Bites,400,Delivery,Bellandur
4116,Yes,No,4,136,"Bakery, Quick Bites",600,Delivery,Bellandur
4117,Yes,No,4,11,Other Rest Type,300,Delivery,Bellandur
4118,Yes,No,4,31,Casual Dining,700,Delivery,Bellandur
4119,Yes,Yes,4,322,Other Rest Type,1200,Delivery,Bellandur
4120,Yes,No,4,248,Casual Dining,800,Delivery,Bellandur
4121,Yes,Yes,4,2182,"Bar, Casual Dining",1400,Delivery,Bellandur
4122,Yes,No,3,137,Other Rest Type,650,Delivery,Bellandur
4123,Yes,No,4,324,Dessert Parlor,180,Delivery,Bellandur
4124,Yes,No,4,119,"Beverage Shop, Quick Bites",400,Delivery,Bellandur
4125,Yes,No,4,1972,Casual Dining,650,Delivery,Bellandur
4126,Yes,No,4,19,Quick Bites,250,Delivery,Bellandur
4127,Yes,No,4,57,Dessert Parlor,300,Delivery,Bellandur
4128,Yes,No,3,243,Quick Bites,300,Delivery,Bellandur
4129,Yes,No,4,48,Other Rest Type,400,Delivery,Bellandur
4130,Yes,No,4,19,Casual Dining,600,Delivery,Bellandur
4131,Yes,Yes,4,7193,Other Rest Type,1400,Delivery,Bellandur
4132,Yes,No,4,11,Quick Bites,300,Delivery,Bellandur
4133,Yes,No,5,0,Sweet Shop,150,Delivery,Bellandur
4134,Yes,No,4,50,Casual Dining,500,Delivery,Bellandur
4135,Yes,No,5,0,Delivery,300,Delivery,Bellandur
4136,Yes,No,4,39,Quick Bites,200,Delivery,Bellandur
4137,Yes,No,4,72,Other Rest Type,300,Delivery,Bellandur
4138,Yes,No,3,182,Casual Dining,800,Delivery,Bellandur
4139,Yes,No,4,22,Bakery,400,Delivery,Bellandur
4140,Yes,No,4,222,Casual Dining,800,Delivery,Bellandur
4141,Yes,No,4,116,"Takeaway, Delivery",150,Delivery,Bellandur
4142,Yes,No,4,793,Other Rest Type,1700,Delivery,Bellandur
4143,Yes,No,3,289,Casual Dining,500,Delivery,Bellandur
4144,Yes,No,5,0,Dessert Parlor,300,Delivery,Bellandur
4145,Yes,No,4,337,Quick Bites,500,Delivery,Bellandur
4146,Yes,Yes,4,3020,Casual Dining,1000,Delivery,Bellandur
4147,Yes,No,4,9,Beverage Shop,200,Delivery,Bellandur
4148,Yes,No,3,56,Quick Bites,600,Delivery,Bellandur
4149,Yes,No,5,0,Quick Bites,200,Delivery,Bellandur
4150,Yes,No,5,0,Delivery,500,Delivery,Bellandur
4151,Yes,No,5,0,Casual Dining,500,Delivery,Bellandur
4152,No,No,5,0,Delivery,200,Delivery,Bellandur
4153,Yes,No,5,0,Food Court,100,Delivery,Bellandur
4154,Yes,No,4,81,Bakery,300,Delivery,Bellandur
4155,Yes,No,4,136,Cafe,500,Delivery,Bellandur
4156,Yes,No,4,27,Bakery,400,Delivery,Bellandur
4157,Yes,No,3,20,"Takeaway, Delivery",250,Delivery,Bellandur
4158,Yes,No,3,9,Casual Dining,650,Delivery,Bellandur
4159,Yes,No,4,13,Casual Dining,700,Delivery,Bellandur
4160,Yes,No,4,8,Bakery,200,Delivery,Bellandur
4161,Yes,No,4,37,Delivery,400,Delivery,Bellandur
4162,Yes,No,5,0,Casual Dining,750,Delivery,Bellandur
4163,Yes,Yes,4,387,Other Rest Type,1300,Delivery,Bellandur
4164,Yes,No,5,0,Casual Dining,400,Delivery,Bellandur
4165,Yes,Yes,4,942,Pub,1300,Delivery,Bellandur
4166,Yes,No,4,132,Casual Dining,750,Delivery,Bellandur
4167,Yes,No,3,4,"Takeaway, Delivery",400,Delivery,Bellandur
4168,Yes,No,3,13,Quick Bites,150,Delivery,Bellandur
4169,Yes,No,5,0,Quick Bites,300,Delivery,Bellandur
4170,Yes,No,5,0,Dessert Parlor,200,Delivery,Bellandur
4171,No,No,4,368,Casual Dining,600,Delivery,Bellandur
4172,Yes,No,4,30,Quick Bites,300,Delivery,Bellandur
4173,Yes,No,3,13,Quick Bites,500,Delivery,Bellandur
4174,Yes,No,5,0,Quick Bites,500,Delivery,Bellandur
4175,Yes,No,3,12,Quick Bites,300,Delivery,Bellandur
4176,Yes,No,5,0,"Takeaway, Delivery",500,Delivery,Bellandur
4177,Yes,No,5,0,Casual Dining,800,Delivery,Bellandur
4178,Yes,No,4,13,Quick Bites,250,Delivery,Bellandur
4179,Yes,No,4,16,Casual Dining,600,Delivery,Bellandur
4180,Yes,No,4,48,Dessert Parlor,250,Delivery,Bellandur
4181,Yes,No,4,31,"Casual Dining, Bar",500,Delivery,Bellandur
4182,Yes,No,3,39,Quick Bites,500,Delivery,Bellandur
4183,Yes,No,3,8,Quick Bites,400,Delivery,Bellandur
4184,Yes,No,4,29,Quick Bites,450,Delivery,Bellandur
4185,No,No,4,83,Dessert Parlor,200,Delivery,Bellandur
4186,Yes,No,5,0,Quick Bites,300,Delivery,Bellandur
4187,Yes,No,3,47,Quick Bites,400,Delivery,Bellandur
4188,Yes,No,3,20,Other Rest Type,250,Delivery,Bellandur
4189,Yes,No,5,0,Other Rest Type,600,Delivery,Bellandur
4190,Yes,No,4,24,Bakery,500,Delivery,Bellandur
4191,Yes,No,4,35,Other Rest Type,200,Delivery,Bellandur
4192,Yes,No,3,42,Casual Dining,400,Delivery,Bellandur
4193,Yes,No,3,4,Casual Dining,900,Delivery,Bellandur
4194,Yes,No,4,174,Quick Bites,400,Delivery,Bellandur
4195,Yes,No,4,269,Bakery,750,Delivery,Bellandur
4196,Yes,Yes,5,0,Casual Dining,500,Delivery,Bellandur
4197,Yes,No,4,46,Casual Dining,600,Delivery,Bellandur
4198,Yes,No,4,9,Quick Bites,300,Delivery,Bellandur
4199,Yes,No,5,0,"Bar, Casual Dining",700,Delivery,Bellandur
4200,No,No,4,20,Bakery,500,Delivery,Bellandur
4201,Yes,No,4,91,Casual Dining,750,Delivery,Bellandur
4202,Yes,No,4,60,Quick Bites,400,Delivery,Bellandur
4203,Yes,No,3,135,Quick Bites,400,Delivery,Bellandur
4204,Yes,No,3,32,Other Rest Type,200,Delivery,Bellandur
4205,Yes,No,3,9,Casual Dining,550,Delivery,Bellandur
4206,Yes,No,4,24,Quick Bites,200,Delivery,Bellandur
4207,Yes,No,4,31,Casual Dining,600,Delivery,Bellandur
4208,Yes,No,3,11,Quick Bites,300,Delivery,Bellandur
4209,Yes,No,4,484,Other Rest Type,700,Delivery,Bellandur
4210,Yes,No,4,894,Cafe,600,Delivery,Bellandur
4211,Yes,No,3,15,Bakery,500,Delivery,Bellandur
4212,Yes,No,5,0,Quick Bites,200,Delivery,Bellandur
4213,Yes,No,4,600,Casual Dining,800,Delivery,Bellandur
4214,Yes,No,4,14,Quick Bites,250,Delivery,Bellandur
4215,No,No,3,88,Other Rest Type,500,Delivery,Bellandur
4216,Yes,No,4,30,Quick Bites,250,Delivery,Bellandur
4217,Yes,Yes,4,37,Casual Dining,1500,Delivery,Bellandur
4218,Yes,No,3,106,Casual Dining,500,Delivery,Bellandur
4219,Yes,No,3,7,Quick Bites,600,Delivery,Bellandur
4220,Yes,No,4,25,Food Court,300,Delivery,Bellandur
4221,No,No,5,0,Delivery,200,Delivery,Bellandur
4222,No,No,5,0,"Takeaway, Delivery",400,Delivery,Bellandur
4223,Yes,No,3,6,Quick Bites,500,Delivery,Bellandur
4224,Yes,No,4,20,"Takeaway, Delivery",200,Delivery,Bellandur
4225,Yes,No,4,43,Delivery,450,Delivery,Bellandur
4226,No,No,3,39,Food Court,330,Delivery,Bellandur
4227,Yes,No,3,61,Quick Bites,250,Delivery,Bellandur
4228,Yes,No,3,65,Bakery,400,Delivery,Bellandur
4229,Yes,No,5,0,Casual Dining,600,Delivery,Bellandur
4230,Yes,No,3,117,Casual Dining,550,Delivery,Bellandur
4231,No,No,4,128,"Bakery, Quick Bites",600,Delivery,Bellandur
4232,No,No,5,0,Quick Bites,400,Delivery,Bellandur
4233,No,No,3,9,Beverage Shop,300,Delivery,Bellandur
4234,Yes,No,4,35,Other Rest Type,300,Delivery,Bellandur
4235,Yes,No,3,26,Quick Bites,350,Delivery,Bellandur
4236,Yes,No,4,1240,"Casual Dining, Bar",1400,Delivery,Bellandur
4237,Yes,No,5,0,Delivery,300,Delivery,Bellandur
4238,Yes,No,4,149,Cafe,800,Delivery,Bellandur
4239,No,No,5,0,Quick Bites,300,Delivery,Bellandur
4240,Yes,No,3,4,Quick Bites,150,Delivery,Bellandur
4241,Yes,No,5,0,Quick Bites,250,Delivery,Bellandur
4242,No,No,4,336,Casual Dining,600,Delivery,Bellandur
4243,Yes,No,3,16,Quick Bites,300,Delivery,Bellandur
4244,No,No,4,23,Other Rest Type,200,Delivery,Bellandur
4245,Yes,No,5,0,Food Court,300,Delivery,Bellandur
4246,No,No,3,6,Mess,300,Delivery,Bellandur
4247,Yes,No,5,0,Other Rest Type,150,Delivery,Bellandur
4248,No,No,5,0,"Takeaway, Delivery",750,Delivery,Bellandur
4249,No,No,4,32,Quick Bites,100,Delivery,Bellandur
4250,No,No,2,131,Casual Dining,800,Delivery,Bellandur
4251,Yes,No,3,9,Delivery,200,Delivery,Bellandur
4252,Yes,No,4,66,Casual Dining,550,Delivery,Bellandur
4253,Yes,No,4,11,Other Rest Type,200,Delivery,Bellandur
4254,Yes,No,3,7,Quick Bites,150,Delivery,Bellandur
4255,Yes,No,4,106,Other Rest Type,200,Delivery,Bellandur
4256,No,No,3,43,Quick Bites,500,Delivery,Bellandur
4257,No,No,4,95,Casual Dining,700,Delivery,Bellandur
4258,No,No,4,28,Casual Dining,700,Delivery,Bellandur
4259,Yes,No,4,94,Cafe,700,Delivery,Bellandur
4260,Yes,No,4,10,Quick Bites,300,Delivery,Bellandur
4261,Yes,No,4,20,Dessert Parlor,300,Delivery,Bellandur
4262,Yes,No,3,19,Cafe,500,Delivery,Bellandur
4263,Yes,No,5,0,Quick Bites,300,Delivery,Bellandur
4264,Yes,No,4,76,"Takeaway, Delivery",300,Delivery,Bellandur
4265,Yes,No,3,35,Delivery,400,Delivery,Bellandur
4266,Yes,No,5,0,Quick Bites,400,Delivery,Bellandur
4267,Yes,No,4,14,Quick Bites,200,Delivery,Bellandur
4268,No,No,4,27,"Takeaway, Delivery",300,Delivery,Bellandur
4269,Yes,No,4,138,Dessert Parlor,500,Delivery,Bellandur
4270,Yes,No,4,500,Delivery,500,Delivery,Bellandur
4271,No,No,3,12,Casual Dining,700,Delivery,Bellandur
4272,No,No,5,0,Quick Bites,400,Delivery,Bellandur
4273,No,No,5,0,Quick Bites,400,Delivery,Bellandur
4274,No,No,5,0,Other Rest Type,400,Delivery,Bellandur
4275,Yes,No,3,21,Quick Bites,350,Delivery,Bellandur
4276,Yes,No,4,356,Delivery,500,Delivery,Bellandur
4277,No,No,5,0,Quick Bites,500,Delivery,Bellandur
4278,No,No,4,23,Other Rest Type,400,Delivery,Bellandur
4279,Yes,No,4,31,Bakery,400,Delivery,Bellandur
4280,No,No,5,0,Quick Bites,500,Delivery,Bellandur
4281,No,No,5,0,"Takeaway, Delivery",500,Delivery,Bellandur
4282,No,No,5,0,Delivery,400,Delivery,Bellandur
4283,No,No,5,0,"Takeaway, Delivery",400,Delivery,Bellandur
4284,No,No,5,0,"Takeaway, Delivery",350,Delivery,Bellandur
4285,No,No,3,6,Food Court,300,Delivery,Bellandur
4286,No,No,3,7,Quick Bites,200,Delivery,Bellandur
4287,No,No,2,337,Casual Dining,450,Delivery,Bellandur
4288,No,No,3,52,"Takeaway, Delivery",600,Delivery,Bellandur
4289,No,No,5,0,Delivery,500,Delivery,Bellandur
4290,No,No,5,0,Delivery,400,Delivery,Bellandur
4291,No,No,5,0,Other Rest Type,300,Delivery,Bellandur
4292,No,No,5,0,Delivery,400,Delivery,Bellandur
4293,No,No,5,0,Delivery,600,Delivery,Bellandur
4294,No,No,5,0,"Takeaway, Delivery",700,Delivery,Bellandur
4295,No,No,5,0,"Bakery, Quick Bites",400,Delivery,Bellandur
4296,No,No,5,0,Quick Bites,200,Delivery,Bellandur
4297,No,No,5,0,Delivery,400,Delivery,Bellandur
4298,No,No,5,0,Dessert Parlor,100,Delivery,Bellandur
4299,No,No,5,0,Quick Bites,200,Delivery,Bellandur
4300,No,No,5,0,Quick Bites,200,Delivery,Bellandur
4301,Yes,No,4,36,Delivery,400,Delivery,Bellandur
4302,Yes,No,4,500,Cafe,800,Delivery,Bellandur
4303,No,No,4,25,Quick Bites,200,Delivery,Bellandur
4304,No,No,5,0,Quick Bites,300,Delivery,Bellandur
4305,No,No,3,7,"Takeaway, Delivery",300,Delivery,Bellandur
4306,No,No,3,6,Other Rest Type,500,Delivery,Bellandur
4307,No,No,3,6,Quick Bites,500,Delivery,Bellandur
4308,No,No,3,21,Quick Bites,150,Delivery,Bellandur
4309,No,No,3,7,Mess,350,Delivery,Bellandur
4310,No,No,3,5,Delivery,600,Delivery,Bellandur
4311,No,No,5,0,Quick Bites,250,Delivery,Bellandur
4312,No,No,5,0,"Takeaway, Delivery",400,Delivery,Bellandur
4313,No,No,5,0,"Takeaway, Delivery",200,Delivery,Bellandur
4314,No,No,4,21,"Takeaway, Delivery",350,Delivery,Bellandur
4315,No,No,3,78,Quick Bites,400,Delivery,Bellandur
4316,No,No,5,0,Quick Bites,400,Delivery,Bellandur
4317,No,No,5,0,Delivery,300,Delivery,Bellandur
4318,No,No,4,10,Casual Dining,600,Delivery,Bellandur
4319,No,No,3,5,Delivery,700,Delivery,Bellandur
4320,Yes,No,4,435,Delivery,500,Delivery,Bellandur
4321,No,No,3,7,Quick Bites,200,Delivery,Bellandur
4322,No,No,5,0,"Takeaway, Delivery",850,Delivery,Bellandur
4323,No,No,3,4,"Takeaway, Delivery",500,Delivery,Bellandur
4324,No,No,5,0,Casual Dining,600,Delivery,Bellandur
4325,No,No,3,9,Quick Bites,300,Delivery,Bellandur
4326,No,No,3,155,Casual Dining,800,Delivery,Bellandur
4327,No,No,3,13,Casual Dining,400,Delivery,Bellandur
4328,No,No,3,116,Food Court,400,Delivery,Bellandur
4329,No,No,3,26,Quick Bites,400,Delivery,Bellandur
4330,No,No,4,31,Bakery,200,Delivery,Bellandur
4331,No,No,5,0,Quick Bites,300,Delivery,Bellandur
4332,No,No,5,0,Other Rest Type,700,Delivery,Bellandur
4333,No,No,3,5,Quick Bites,400,Delivery,Bellandur
4334,No,No,5,0,Quick Bites,400,Delivery,Bellandur
4335,No,No,5,0,Quick Bites,400,Delivery,Bellandur
4336,No,No,4,19,Bakery,400,Delivery,Bellandur
4337,No,No,5,0,Quick Bites,100,Delivery,Bellandur
4338,No,No,5,0,Quick Bites,400,Delivery,Bellandur
4339,No,No,5,0,Quick Bites,400,Delivery,Bellandur
4340,No,No,5,0,"Takeaway, Delivery",400,Delivery,Bellandur
4341,No,No,5,0,Mess,200,Delivery,Bellandur
4342,No,No,5,0,Delivery,400,Delivery,Bellandur
4343,No,No,5,0,Quick Bites,300,Delivery,Bellandur
4344,No,No,3,6,Other Rest Type,400,Delivery,Bellandur
4345,No,No,3,59,Casual Dining,550,Delivery,Bellandur
4346,No,No,5,0,Delivery,150,Delivery,Bellandur
4347,No,No,4,114,Cafe,550,Delivery,Bellandur
4348,No,No,5,0,Delivery,400,Delivery,Bellandur
4349,No,No,5,0,Food Court,450,Delivery,Bellandur
4350,No,No,4,63,Delivery,150,Delivery,Bellandur
4351,No,No,5,0,"Takeaway, Delivery",300,Delivery,Bellandur
4352,No,No,5,0,Food Court,200,Delivery,Bellandur
4353,Yes,No,4,151,Delivery,450,Delivery,Bellandur
4354,Yes,No,3,11,"Takeaway, Delivery",600,Delivery,Bellandur
4355,No,No,3,14,"Takeaway, Delivery",250,Delivery,Bellandur
4356,Yes,No,4,35,Cafe,650,Delivery,Bellandur
4357,Yes,No,5,0,Quick Bites,300,Delivery,Bellandur
4358,Yes,No,5,0,Quick Bites,150,Delivery,Bellandur
4359,Yes,No,3,22,Casual Dining,600,Delivery,Bellandur
4360,Yes,No,4,353,Delivery,500,Delivery,Bellandur
4361,Yes,No,5,0,Food Court,500,Delivery,Bellandur
4362,Yes,No,3,52,"Takeaway, Delivery",600,Delivery,Bellandur
4363,Yes,No,5,0,Delivery,600,Delivery,Bellandur
4364,Yes,No,3,4,Casual Dining,600,Delivery,Bellandur
4365,Yes,No,3,100,Cafe,650,Delivery,Bellandur
4366,Yes,No,5,0,Casual Dining,450,Delivery,Bellandur
4367,No,No,4,28,Dessert Parlor,350,Delivery,Bellandur
4368,Yes,No,5,0,Food Court,500,Delivery,Bellandur
4369,Yes,No,5,0,Casual Dining,400,Delivery,Bellandur
4370,No,No,4,177,Dessert Parlor,300,Delivery,Bellandur
4371,No,No,5,0,Quick Bites,500,Delivery,Bellandur
4372,No,No,5,0,Delivery,150,Delivery,Bellandur
4373,No,No,3,4,Delivery,500,Delivery,Bellandur
4374,No,No,3,4,Beverage Shop,200,Delivery,Bellandur
4375,Yes,No,5,0,Quick Bites,300,Delivery,Bellandur
4376,Yes,No,4,14,Quick Bites,250,Delivery,Bellandur
4377,Yes,No,3,4,Casual Dining,600,Delivery,Bellandur
4378,Yes,No,4,5,Delivery,600,Delivery,Bellandur
4379,Yes,No,5,0,Quick Bites,300,Delivery,Bellandur
4380,Yes,No,4,11,"Takeaway, Delivery",400,Delivery,Bellandur
4381,Yes,No,4,22,Delivery,300,Delivery,Bellandur
4382,Yes,No,5,0,Beverage Shop,150,Delivery,Bellandur
4383,Yes,No,5,0,"Takeaway, Delivery",500,Delivery,Bellandur
4384,Yes,No,4,11,Casual Dining,900,Delivery,Bellandur
4385,Yes,No,3,12,Casual Dining,500,Delivery,Bellandur
4386,Yes,No,5,0,"Takeaway, Delivery",250,Delivery,Bellandur
4387,Yes,Yes,4,218,Casual Dining,750,Delivery,Bellandur
4388,Yes,No,3,4,Quick Bites,300,Delivery,Bellandur
4389,Yes,No,5,0,Delivery,300,Delivery,Bellandur
4390,No,Yes,4,1585,Other Rest Type,1500,Delivery,Bellandur
4391,Yes,No,4,111,Dessert Parlor,600,Delivery,Bellandur
4392,Yes,No,4,80,Quick Bites,300,Delivery,Bellandur
4393,Yes,No,5,0,"Takeaway, Delivery",200,Delivery,Bellandur
4394,Yes,No,4,23,Quick Bites,400,Delivery,Bellandur
4395,Yes,No,5,0,Dessert Parlor,300,Delivery,Bellandur
4396,Yes,No,4,122,Quick Bites,300,Delivery,Bellandur
4397,Yes,No,4,92,Dessert Parlor,100,Delivery,Bellandur
4398,Yes,No,4,23,"Bakery, Quick Bites",300,Delivery,Bellandur
4399,Yes,No,3,9,Delivery,300,Delivery,Bellandur
4400,Yes,No,3,7,Quick Bites,250,Delivery,Bellandur
4401,Yes,No,4,40,Quick Bites,150,Delivery,Bellandur
4402,No,No,4,267,Other Rest Type,400,Delivery,Bellandur
4403,No,Yes,4,119,Casual Dining,1000,Delivery,Bellandur
4404,No,No,4,111,Casual Dining,600,Delivery,Bellandur
4405,No,No,3,197,Casual Dining,700,Delivery,Bellandur
4406,No,No,5,0,Quick Bites,450,Delivery,Bellandur
4407,No,No,4,8,Food Court,350,Delivery,Bellandur
4408,No,No,4,22,Quick Bites,200,Delivery,Bellandur
4409,No,No,3,7,Delivery,400,Delivery,Bellandur
4410,No,No,4,17,Mess,400,Delivery,Bellandur
4411,No,Yes,4,32,Casual Dining,650,Delivery,Bellandur
4412,No,No,4,68,Quick Bites,250,Delivery,Bellandur
4413,No,No,4,33,Other Rest Type,800,Delivery,Bellandur
4414,No,No,5,0,Cafe,400,Delivery,Bellandur
4415,No,No,5,0,Quick Bites,500,Delivery,Bellandur
4416,No,No,5,0,Casual Dining,600,Delivery,Bellandur
4417,No,No,4,23,Beverage Shop,300,Delivery,Bellandur
4418,No,No,5,0,Casual Dining,1000,Delivery,Bellandur
4419,No,No,4,14,Delivery,300,Delivery,Bellandur
4420,No,No,3,5,Quick Bites,500,Delivery,Bellandur
4421,No,No,5,0,Delivery,1000,Delivery,Bellandur
4422,No,No,5,0,"Takeaway, Delivery",400,Delivery,Bellandur
4423,No,No,4,10,Bakery,300,Delivery,Bellandur
4424,No,No,5,0,Quick Bites,300,Delivery,Bellandur
4425,No,No,5,0,"Takeaway, Delivery",300,Delivery,Bellandur
4426,No,No,5,0,Quick Bites,650,Delivery,Bellandur
4427,No,No,5,0,Quick Bites,100,Delivery,Bellandur
4428,No,No,5,0,Delivery,300,Delivery,Bellandur
4429,No,No,5,0,Casual Dining,800,Delivery,Bellandur
4430,No,No,5,0,Bakery,300,Delivery,Bellandur
4431,No,No,5,0,Delivery,300,Delivery,Bellandur
4432,No,No,5,0,Delivery,300,Delivery,Bellandur
4433,No,No,3,5,Dessert Parlor,200,Delivery,Bellandur
4434,No,No,3,108,Casual Dining,800,Delivery,Bellandur
4435,No,No,3,10,"Takeaway, Delivery",300,Delivery,Bellandur
4436,Yes,No,3,11,"Takeaway, Delivery",350,Delivery,Bellandur
4437,No,No,4,132,Quick Bites,300,Delivery,Bellandur
4438,Yes,No,5,0,Delivery,350,Delivery,Bellandur
4439,Yes,No,3,34,Other Rest Type,1000,Delivery,Bellandur
4440,No,No,4,5,Quick Bites,200,Delivery,Bellandur
4441,No,No,5,0,"Takeaway, Delivery",200,Delivery,Bellandur
4442,No,No,5,0,Quick Bites,300,Delivery,Bellandur
4443,No,No,5,0,Other Rest Type,300,Delivery,Bellandur
4444,No,No,5,0,Casual Dining,600,Delivery,Bellandur
4445,Yes,No,5,0,Food Court,400,Delivery,Bellandur
4446,Yes,No,5,0,Quick Bites,400,Delivery,Bellandur
4447,Yes,No,5,0,Delivery,800,Delivery,Bellandur
4448,Yes,No,3,20,Quick Bites,200,Delivery,Bellandur
4449,Yes,No,4,117,"Takeaway, Delivery",600,Delivery,Bellandur
4450,Yes,No,3,9,"Takeaway, Delivery",500,Delivery,Bellandur
4451,Yes,No,3,23,Casual Dining,800,Delivery,Bellandur
4452,Yes,No,3,19,Quick Bites,300,Delivery,Bellandur
4453,Yes,No,5,0,Quick Bites,350,Delivery,Bellandur
4454,Yes,No,5,0,Delivery,500,Delivery,Bellandur
4455,Yes,No,5,0,Delivery,600,Delivery,Bellandur
4456,Yes,No,5,0,Delivery,600,Delivery,Bellandur
4457,Yes,No,5,0,Delivery,500,Delivery,Bellandur
4458,Yes,No,5,0,Delivery,500,Delivery,Bellandur
4459,No,No,5,0,"Beverage Shop, Quick Bites",300,Delivery,Bellandur
4460,Yes,No,3,6,Quick Bites,250,Delivery,Bellandur
4461,Yes,No,4,19,Casual Dining,600,Delivery,Bellandur
4462,Yes,No,3,10,Delivery,400,Delivery,Bellandur
4463,Yes,No,5,0,Quick Bites,200,Delivery,Bellandur
4464,Yes,No,3,69,"Takeaway, Delivery",250,Delivery,Bellandur
4465,Yes,No,4,39,Other Rest Type,500,Delivery,Bellandur
4466,Yes,No,5,0,Casual Dining,500,Delivery,Bellandur
4467,Yes,No,3,10,Quick Bites,350,Delivery,Bellandur
4468,Yes,No,4,490,Other Rest Type,500,Desserts,Bellandur
4469,Yes,No,4,175,Other Rest Type,300,Desserts,Bellandur
4470,Yes,No,3,6,Other Rest Type,300,Desserts,Bellandur
4471,Yes,No,4,152,Sweet Shop,400,Desserts,Bellandur
4472,Yes,No,4,632,Delivery,500,Desserts,Bellandur
4473,No,No,4,83,Dessert Parlor,200,Desserts,Bellandur
4474,Yes,No,4,1233,Casual Dining,500,Desserts,Bellandur
4475,Yes,No,5,0,Dessert Parlor,400,Desserts,Bellandur
4476,No,No,4,20,Bakery,500,Desserts,Bellandur
4477,Yes,No,4,18,Other Rest Type,400,Desserts,Bellandur
4478,Yes,No,4,213,Dessert Parlor,400,Desserts,Bellandur
4479,Yes,No,4,35,Cafe,650,Desserts,Bellandur
4480,Yes,No,3,163,Other Rest Type,250,Desserts,Bellandur
4481,Yes,No,4,136,"Bakery, Quick Bites",600,Desserts,Bellandur
4482,Yes,No,4,75,Other Rest Type,500,Desserts,Bellandur
4483,No,No,3,88,Other Rest Type,500,Desserts,Bellandur
4484,Yes,No,4,111,Dessert Parlor,600,Desserts,Bellandur
4485,No,No,5,0,Delivery,200,Desserts,Bellandur
4486,Yes,No,4,11,Other Rest Type,300,Desserts,Bellandur
4487,Yes,No,5,0,Bakery,500,Desserts,Bellandur
4488,No,No,4,128,"Bakery, Quick Bites",600,Desserts,Bellandur
4489,Yes,No,4,44,Dessert Parlor,900,Desserts,Bellandur
4490,No,No,3,9,Beverage Shop,300,Desserts,Bellandur
4491,Yes,No,5,0,Dessert Parlor,300,Desserts,Bellandur
4492,No,No,4,6,Dessert Parlor,300,Desserts,Bellandur
4493,No,No,4,36,Bakery,400,Desserts,Bellandur
4494,No,No,4,23,Other Rest Type,200,Desserts,Bellandur
4495,No,No,5,0,Dessert Parlor,200,Desserts,Bellandur
4496,Yes,No,4,72,Other Rest Type,300,Desserts,Bellandur
4497,No,No,5,0,Other Rest Type,400,Desserts,Bellandur
4498,Yes,No,4,48,Dessert Parlor,250,Desserts,Bellandur
4499,Yes,No,4,74,Other Rest Type,600,Desserts,Bellandur
4500,Yes,No,4,25,Food Court,300,Desserts,Bellandur
4501,No,No,3,8,Other Rest Type,600,Desserts,Bellandur
4502,No,No,4,15,Other Rest Type,250,Desserts,Bellandur
4503,No,No,5,0,"Takeaway, Delivery",500,Desserts,Bellandur
4504,No,No,5,0,Other Rest Type,1000,Desserts,Bellandur
4505,Yes,No,3,10,Bakery,400,Desserts,Bellandur
4506,Yes,No,5,0,Other Rest Type,600,Desserts,Bellandur
4507,No,No,5,0,"Bakery, Quick Bites",400,Desserts,Bellandur
4508,No,No,3,4,Other Rest Type,200,Desserts,Bellandur
4509,No,No,3,10,Beverage Shop,200,Desserts,Bellandur
4510,No,No,5,0,"Takeaway, Delivery",850,Desserts,Bellandur
4511,No,No,4,31,Bakery,200,Desserts,Bellandur
4512,No,No,4,19,Bakery,400,Desserts,Bellandur
4513,Yes,No,4,37,Delivery,400,Desserts,Bellandur
4514,Yes,No,3,8,Bakery,250,Desserts,Bellandur
4515,Yes,No,4,556,Other Rest Type,500,Desserts,Bellandur
4516,No,No,4,267,Other Rest Type,400,Desserts,Bellandur
4517,Yes,No,4,269,Bakery,750,Desserts,Bellandur
4518,No,No,4,384,Dessert Parlor,150,Desserts,Bellandur
